scenario,datetime,demand,wind_cf,pv_cf,market_price,probability
S1,2024-01-04T23:00:00.0,60.011444709855894,0.735465094211067,0.04920603001891863,173.78399319983419,0.2
S1,2024-01-05T00:00:00.0,67.2346468904159,0.7243956502957003,0.0,72.28300765337366,0.2
S1,2024-01-05T01:00:00.0,78.89436614084572,0.5183099801474415,0.27516760020919073,240.1767168180739,0.2
S1,2024-01-05T02:00:00.0,83.6820693581549,0.7555562860508294,0.3835444011613293,265.02129591357186,0.2
S1,2024-01-05T03:00:00.0,87.81866183825353,0.6516604177951303,0.7562094798403991,371.03204590797367,0.2
S1,2024-01-05T04:00:00.0,100.0,0.9582377576338268,1.0,321.4769049651565,0.2
S1,2024-01-05T05:00:00.0,88.32655898540736,0.6612180070591708,0.8945581432298667,357.7007147983882,0.2
S1,2024-01-05T06:00:00.0,98.55586376756881,0.4677431110018806,0.8229654508771488,248.18201786719794,0.2
S1,2024-01-05T07:00:00.0,82.36785178211923,0.260918275511426,0.907644874980997,211.15504531410758,0.2
S1,2024-01-05T08:00:00.0,94.01926705824094,0.4142252330250549,1.0,328.86015176395154,0.2
S1,2024-01-05T09:00:00.0,90.42819465685386,0.8428049895559051,0.8857747510209218,255.32553169487127,0.2
S1,2024-01-05T10:00:00.0,95.29444250287857,0.9761121670496041,0.6278312835688559,374.795437532742,0.2
S1,2024-01-05T11:00:00.0,73.09649093689218,0.13031588059278731,0.2345910487979235,201.00075112590542,0.2
S1,2024-01-05T12:00:00.0,77.29077927144225,0.7173663628255531,0.033618273478956504,228.6561783029795,0.2
S1,2024-01-05T13:00:00.0,40.86211178504535,0.7557136532286489,0.05548539753414864,226.78696603772875,0.2
S1,2024-01-05T14:00:00.0,35.719417712040666,0.4260645288782742,0.0,164.6563990495221,0.2
S1,2024-01-05T15:00:00.0,28.988544625946087,0.212033579966883,0.0,237.28374830683458,0.2
S1,2024-01-05T16:00:00.0,20.0,0.600570791857216,0.0,120.7961191561299,0.2
S1,2024-01-05T17:00:00.0,30.915503978337327,0.5562619760098027,0.0,255.3480480625974,0.2
S1,2024-01-05T18:00:00.0,32.438797492400724,0.06846239822921063,0.09183858385204673,-84.55343988350486,0.2
S1,2024-01-05T19:00:00.0,27.454629650570848,0.8601202487849112,0.0,-13.601787173763725,0.2
S1,2024-01-05T20:00:00.0,21.95110126078395,0.7870979331549619,0.0,293.31986026846937,0.2
S1,2024-01-05T21:00:00.0,20.0,0.6920594126835401,0.0,61.79741341837496,0.2
S1,2024-01-05T22:00:00.0,21.92843314073052,0.42417000007547023,0.01879220428348247,162.58907632558518,0.2
S1,2024-01-05T23:00:00.0,46.62571915263658,0.5545893985070959,0.1406512090505013,162.1720366235043,0.2
S1,2024-01-06T00:00:00.0,65.235458351511,0.18824011633596138,0.07476541065993438,270.6267857203728,0.2
S1,2024-01-06T01:00:00.0,73.51839284465262,0.15440256080806647,0.21474642573204664,237.248811492186,0.2
S1,2024-01-06T02:00:00.0,77.6295162275666,0.8618454237975717,0.6139854786052092,380.39120832900954,0.2
S1,2024-01-06T03:00:00.0,78.32331779825608,0.9687871289296258,0.7448081677746169,315.3514370334251,0.2
S1,2024-01-06T04:00:00.0,96.62935216266291,0.2869489234948376,0.8786744923071292,354.60267680893946,0.2
S1,2024-01-06T05:00:00.0,100.0,0.21976061607218844,0.674808686731093,296.1777153626798,0.2
S1,2024-01-06T06:00:00.0,100.0,0.7574975545948537,0.9909803803996954,14.036507097346828,0.2
S1,2024-01-06T07:00:00.0,97.18148073220436,0.8830765863498503,0.8863271767479455,402.6482810833204,0.2
S1,2024-01-06T08:00:00.0,99.09627641804961,0.36012363461227215,0.9214232410261326,295.54937474043277,0.2
S1,2024-01-06T09:00:00.0,85.27086197775833,0.5790366276650899,0.5845450448703254,333.476389360212,0.2
S1,2024-01-06T10:00:00.0,88.18663023821688,0.7286552106557066,0.4783526084294985,266.50154807946757,0.2
S1,2024-01-06T11:00:00.0,73.1823993103723,0.9591259277071745,0.35549161197782375,126.87453897132526,0.2
S1,2024-01-06T12:00:00.0,53.139877477439846,0.08188370082977281,0.0,286.3407014559133,0.2
S1,2024-01-06T13:00:00.0,34.290145343176135,0.3243724195355905,0.058554990840756174,284.58426427963553,0.2
S1,2024-01-06T14:00:00.0,31.516033651570982,0.6270898342215505,0.0,140.254708772995,0.2
S1,2024-01-06T15:00:00.0,37.2471410214579,0.06902172699224862,0.05667681846458716,15.13475292826277,0.2
S1,2024-01-06T16:00:00.0,20.0,0.9650997734704363,0.0,-86.40425665925179,0.2
S1,2024-01-06T17:00:00.0,35.77844911202362,0.7769824309492295,0.007363018114572101,104.89488108858579,0.2
S1,2024-01-06T18:00:00.0,20.0,0.7177082317605287,0.04645206132743881,107.49840480625544,0.2
S1,2024-01-06T19:00:00.0,20.0,0.7631566820732806,0.0,-11.390002276226397,0.2
S1,2024-01-06T20:00:00.0,26.306221977461202,0.8549621412304523,0.04946905206025134,75.51831906165128,0.2
S1,2024-01-06T21:00:00.0,28.43974256682567,0.324707648602682,0.0,194.68845280930492,0.2
S1,2024-01-06T22:00:00.0,55.20678029368972,0.8089019561443139,0.0,243.68559019654282,0.2
S1,2024-01-06T23:00:00.0,54.468925572376044,0.033918645779445034,0.07348131889143959,178.56456448584618,0.2
S1,2024-01-07T00:00:00.0,63.48033100718645,0.0691942564667819,0.0,200.7466580513667,0.2
S1,2024-01-07T01:00:00.0,81.15056408898349,0.8533329313570097,0.17354900118971617,293.94751708420426,0.2
S1,2024-01-07T02:00:00.0,87.19970641974221,0.8038009095902761,0.5519920845802206,111.87323274133865,0.2
S1,2024-01-07T03:00:00.0,84.24433735916324,0.39958543646289857,0.6892070052033995,274.8602412397027,0.2
S1,2024-01-07T04:00:00.0,84.27521074233435,0.867559018485331,1.0,175.0788193394403,0.2
S1,2024-01-07T05:00:00.0,88.18017519062143,0.12013994567451713,1.0,290.9290586303282,0.2
S1,2024-01-07T06:00:00.0,100.0,0.5779761372567651,1.0,437.291174241514,0.2
S1,2024-01-07T07:00:00.0,93.73308917326005,0.02102695831916812,0.9933269302200963,216.11261416212545,0.2
S1,2024-01-07T08:00:00.0,97.05759810647136,0.2829515799404252,0.8851040059595892,331.77313188268806,0.2
S1,2024-01-07T09:00:00.0,77.33111619266754,0.2588445901047447,0.8081355570232995,110.24164650117137,0.2
S1,2024-01-07T10:00:00.0,75.97663268819494,0.7792012874420455,0.4031913561756021,175.65946416812824,0.2
S1,2024-01-07T11:00:00.0,56.28703863624423,0.98096916543232,0.3673392552370413,37.7865873027402,0.2
S1,2024-01-07T12:00:00.0,50.577938790766225,0.022337173747555616,0.10646990880271669,134.6526136939811,0.2
S1,2024-01-07T13:00:00.0,54.6028354152358,0.22597184801389114,0.04466179831019182,289.0253984343501,0.2
S1,2024-01-07T14:00:00.0,52.45624056068875,0.7855838076803958,0.0,-0.5124855123547434,0.2
S1,2024-01-07T15:00:00.0,20.0,0.8486057447468112,0.10910600704221546,234.25334731393315,0.2
S1,2024-01-07T16:00:00.0,33.994341477895944,0.9000339431129807,0.024101422618658504,232.51803623282444,0.2
S1,2024-01-07T17:00:00.0,29.90876940138993,0.515092062993042,0.0,-7.231199204109984,0.2
S1,2024-01-07T18:00:00.0,20.0,0.6495263035116001,0.035583309100769775,145.55116834380783,0.2
S1,2024-01-07T19:00:00.0,35.594367316950105,0.39167080174133617,0.0,301.327202148669,0.2
S1,2024-01-07T20:00:00.0,20.0,0.02477981285980646,0.0,102.67779536227748,0.2
S1,2024-01-07T21:00:00.0,37.66799063269916,0.2740044378260601,0.0,169.95288487346144,0.2
S1,2024-01-07T22:00:00.0,49.116084132861694,0.17484627092346505,0.061942854791483086,217.6975670251922,0.2
S1,2024-01-07T23:00:00.0,46.39498994748162,0.6479643426617699,0.13085852260759398,194.83835907248707,0.2
S2,2024-01-01T00:00:00.0,65.06097929711859,0.8559057797927683,0.0,140.22571006272136,0.2
S2,2024-01-01T01:00:00.0,68.0523038178282,0.4899770403820185,0.38936228720781146,305.24596945288556,0.2
S2,2024-01-01T02:00:00.0,71.90928314969466,0.7531441181831533,0.4295473231730461,269.4113944072358,0.2
S2,2024-01-01T03:00:00.0,100.0,0.05074664535734352,0.7500288858903319,218.28893160104118,0.2
S2,2024-01-01T04:00:00.0,100.0,0.11001169059231342,0.8534888097486225,262.0077982433508,0.2
S2,2024-01-01T05:00:00.0,100.0,0.8948340709417245,0.7894481468454987,445.75789740679113,0.2
S2,2024-01-01T06:00:00.0,96.8481632504767,0.0017719004782855707,0.8678640208138537,131.22411709428079,0.2
S2,2024-01-01T07:00:00.0,100.0,0.8089165301073886,1.0,94.53244555451403,0.2
S2,2024-01-01T08:00:00.0,95.78959746452654,0.9913868586709927,0.8174081477050473,335.65512339828797,0.2
S2,2024-01-01T09:00:00.0,99.17027939434578,0.21024089998585616,0.7709365079108669,118.71157143023038,0.2
S2,2024-01-01T10:00:00.0,78.94824395901203,0.6187820697867938,0.46133664989596207,239.7566188227877,0.2
S2,2024-01-01T11:00:00.0,83.88167050191919,0.6419655285735526,0.256365595877327,245.26483108212292,0.2
S2,2024-01-01T12:00:00.0,57.6910612585954,0.8735668926438874,0.10640165873411582,301.57362142962955,0.2
S2,2024-01-01T13:00:00.0,45.15474075920168,0.9569234532932266,0.0,152.26593553360746,0.2
S2,2024-01-01T14:00:00.0,42.80002455602945,0.72586346205597,0.0,111.15705761482903,0.2
S2,2024-01-01T15:00:00.0,31.161346150163677,0.08439365860483383,0.011504609724568241,147.52156976043182,0.2
S2,2024-01-01T16:00:00.0,36.49288066776464,0.06139554181770246,0.1318434749809812,192.25147659928822,0.2
S2,2024-01-01T17:00:00.0,41.772783128502226,0.4164674836296083,0.1281656638811113,87.04700643225426,0.2
S2,2024-01-01T18:00:00.0,27.95584501359717,0.6540401233095275,0.0,-80.81798144871931,0.2
S2,2024-01-01T19:00:00.0,27.791552682520347,0.2925426291112809,0.004668442285525382,18.170210044990185,0.2
S2,2024-01-01T20:00:00.0,31.056956790987694,0.4422353860867476,0.08184538088003859,-31.474269569269126,0.2
S2,2024-01-01T21:00:00.0,32.79556954582597,0.36957230733250723,0.0,134.78910717490157,0.2
S2,2024-01-01T22:00:00.0,42.53952120345678,0.31948074002369886,0.0,253.33538081131007,0.2
S2,2024-01-01T23:00:00.0,52.56790542276334,0.87662322361201,0.0,180.1051817306724,0.2
S2,2024-01-02T00:00:00.0,61.68335388454735,0.9781319340713103,0.0,231.11956611361404,0.2
S2,2024-01-02T01:00:00.0,89.69709076256788,0.9135466683433175,0.34373553299767323,157.02476090932208,0.2
S2,2024-01-02T02:00:00.0,73.36214507081932,0.3072193603191735,0.5185596291392757,166.66604744113255,0.2
S2,2024-01-02T03:00:00.0,97.5286542709473,0.8537380290555137,0.6042907470380758,271.37385693293203,0.2
S2,2024-01-02T04:00:00.0,100.0,0.5088739837930087,1.0,183.00021480014448,0.2
S2,2024-01-02T05:00:00.0,100.0,0.7437634143161052,0.9046263397596576,299.5543034723663,0.2
S2,2024-01-02T06:00:00.0,93.83949483681201,0.2547158166301131,1.0,365.3603680988649,0.2
S2,2024-01-02T07:00:00.0,78.5895855220627,0.057305188525992534,1.0,329.99942744009445,0.2
S2,2024-01-02T08:00:00.0,95.11576531490097,0.6596329508581468,0.7802584633523566,394.7688269643777,0.2
S2,2024-01-02T09:00:00.0,77.75431621359552,0.8734173646664986,0.5735606220921255,291.59021600573624,0.2
S2,2024-01-02T10:00:00.0,77.22232948371388,0.40359571510688075,0.26471737122513916,73.60300189931144,0.2
S2,2024-01-02T11:00:00.0,74.8805861809448,0.2846191198089766,0.4285694341182336,161.77482569681285,0.2
S2,2024-01-02T12:00:00.0,58.61447293055069,0.7417888927366861,0.017034378013905133,132.099830915056,0.2
S2,2024-01-02T13:00:00.0,72.84457185137364,0.7726062128106717,0.14419346498771787,127.58470913590851,0.2
S2,2024-01-02T14:00:00.0,46.44187875710449,0.8686264529129529,0.0,271.86195884805545,0.2
S2,2024-01-02T15:00:00.0,51.613545225320806,0.6014218303667115,0.04327639694747081,73.18569619318862,0.2
S2,2024-01-02T16:00:00.0,20.0,0.9270307786264497,0.0,-17.080734200365114,0.2
S2,2024-01-02T17:00:00.0,34.22027282721404,0.12208750044999439,0.0,-69.86103146548135,0.2
S2,2024-01-02T18:00:00.0,22.56151741321787,0.2841062131739551,0.07053332509295306,-29.78786209051961,0.2
S2,2024-01-02T19:00:00.0,41.33608629391178,0.16928042350380823,0.0,112.36112978026637,0.2
S2,2024-01-02T20:00:00.0,22.8374624554851,0.6744670742500191,0.0,22.26586226045964,0.2
S2,2024-01-02T21:00:00.0,20.653693249205105,0.6982875905145456,0.07863718106346777,61.04725847928263,0.2
S2,2024-01-02T22:00:00.0,27.70832696237404,0.3568724002160635,0.0,163.21426335813055,0.2
S2,2024-01-02T23:00:00.0,50.73429471392749,0.6776323425374917,0.06742729686115059,168.85119831109338,0.2
S2,2024-01-03T00:00:00.0,81.03063729920757,0.20253413648637886,0.0,450.2652346048593,0.2
S2,2024-01-03T01:00:00.0,78.08909597548093,0.5381973829862973,0.19484487423786812,332.47153979286554,0.2
S2,2024-01-03T02:00:00.0,100.0,0.46003846968775597,0.3934102397842294,317.0200106043428,0.2
S2,2024-01-03T03:00:00.0,94.0893161580689,0.5058028462514131,0.7848127134365535,140.50430266452918,0.2
S2,2024-01-03T04:00:00.0,96.09570733669372,0.23054365555823164,0.9607326698367616,155.039537724516,0.2
S2,2024-01-03T05:00:00.0,95.58782985477356,0.8720335060890373,0.870713040993056,79.44189869893063,0.2
S2,2024-01-03T06:00:00.0,93.05804456686324,0.29226996036321207,1.0,471.0017873014401,0.2
S2,2024-01-03T07:00:00.0,98.05164133688842,0.04787804327341316,0.858961057317201,450.9179292366483,0.2
S2,2024-01-03T08:00:00.0,100.0,0.7679811049566749,0.8619922895515577,354.07939441386935,0.2
S2,2024-01-03T09:00:00.0,89.5194574437067,0.23162112960887415,0.8878514244869328,150.12336748202807,0.2
S2,2024-01-03T10:00:00.0,82.0218739715921,0.30933447550509396,0.43079376784117673,137.19837829108425,0.2
S2,2024-01-03T11:00:00.0,59.48067083641523,0.3660866302295428,0.41066841527838405,424.0128677922198,0.2
S2,2024-01-03T12:00:00.0,73.92860136328706,0.7813600427496178,0.13960261532947324,289.8955666677925,0.2
S2,2024-01-03T13:00:00.0,55.843380949718586,0.6010718018259468,0.0,254.35210629618723,0.2
S2,2024-01-03T14:00:00.0,37.37301016620908,0.06598122860501432,0.0,272.3427168715208,0.2
S2,2024-01-03T15:00:00.0,20.0,0.7051631625755829,0.0,230.66134361488014,0.2
S2,2024-01-03T16:00:00.0,23.122771156300388,0.9458391916445016,0.021375239135846446,68.60059687453406,0.2
S2,2024-01-03T17:00:00.0,21.419294197677328,0.2480451511811358,0.0,156.06962958674654,0.2
S2,2024-01-03T18:00:00.0,20.0,0.22229019925670146,0.008148814225721486,134.59369902601225,0.2
S2,2024-01-03T19:00:00.0,20.0,0.9306261597240248,0.0,131.18662565939607,0.2
S2,2024-01-03T20:00:00.0,22.675916602195585,0.09452337492713736,0.0,126.49685899224784,0.2
S2,2024-01-03T21:00:00.0,31.824126417131865,0.9402042691856256,0.0,255.90987100197043,0.2
S2,2024-01-03T22:00:00.0,39.797796024529006,0.9873609512686374,0.0,239.86662531317108,0.2
S2,2024-01-03T23:00:00.0,66.21160973664341,0.738441239058838,0.09159264166633163,226.815104317131,0.2
S2,2024-01-04T00:00:00.0,44.10016711329878,0.05985776995305769,0.07237312172801307,65.64962197657468,0.2
S2,2024-01-04T01:00:00.0,76.57188663945304,0.7495514751065678,0.4464110340386984,121.8006655299198,0.2
S2,2024-01-04T02:00:00.0,71.01888552153979,0.9014184137179411,0.40844911998180045,361.6818377408539,0.2
S2,2024-01-04T03:00:00.0,87.33678399768887,0.2069853210110515,0.7695867731347609,329.94980365875483,0.2
S2,2024-01-04T04:00:00.0,91.56384756913842,0.36080957969340155,0.6879261656292102,236.59754307146392,0.2
S2,2024-01-04T05:00:00.0,100.0,0.7804828245804262,1.0,210.33118476683495,0.2
S2,2024-01-04T06:00:00.0,93.70563898711498,0.17076727614758913,0.7615204467413376,249.4161530181589,0.2
S2,2024-01-04T07:00:00.0,100.0,0.7498372257314644,0.9833596541000299,416.47712613312655,0.2
S2,2024-01-04T08:00:00.0,83.06915954077665,0.16098520408829975,0.8693028888641765,416.5570909861492,0.2
S2,2024-01-04T09:00:00.0,72.14312725601235,0.7405129137946227,0.9487515107686597,396.9278044498798,0.2
S2,2024-01-04T10:00:00.0,89.78237126690189,0.07702103592279452,0.574966031320115,355.5173898061115,0.2
S2,2024-01-04T11:00:00.0,93.1103240276945,0.404465276759956,0.2666304648839008,327.95314741175935,0.2
S2,2024-01-04T12:00:00.0,57.924206829314656,0.8706067684823076,0.0,123.33058626216861,0.2
S2,2024-01-04T13:00:00.0,53.158267414526,0.8603289009704035,0.07900015266189125,156.6836067751768,0.2
S2,2024-01-04T14:00:00.0,62.35097984124546,0.8587059586075804,0.0,12.964273424963437,0.2
S2,2024-01-04T15:00:00.0,33.76907177658086,0.5091263930176586,0.0,146.13798080830583,0.2
S2,2024-01-04T16:00:00.0,21.558931693382736,0.6480266038402152,0.10935994995360106,57.258888627793056,0.2
S2,2024-01-04T17:00:00.0,21.312551356793726,0.35445220833739255,0.06801982129445093,-57.20005310777428,0.2
S2,2024-01-04T18:00:00.0,20.0,0.7102420622314245,0.03699425281753995,-11.827533147571074,0.2
S2,2024-01-04T19:00:00.0,23.535167906568304,0.5001716843269909,0.0,14.68057146042905,0.2
